DUPLICATES,SEQUENTIAL,MAX_MEMORY,ENV_SHARED_CACHE,REPLICATED,ENV_IS_LOCKING,CACHE_MODE,TEMPORARY,JE_FILE_LEVEL,ENV_BACKGROUND_READ_LIMIT,LOCK_DEADLOCK_DETECT,TXN_SERIALIZABLE_ISOLATION,JE_DURABILITY,ADLER32_CHUNK_SIZE,CHECKPOINTER_BYTES_INTERVAL,LOCK_DEADLOCK_DETECT_DELAY,time
0,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,9.898
1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,21.26
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,11.198
0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,26.934
0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,10.476
0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,18.71
1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,14.82
1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,4.829
1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,7.559
1,0,1,1,0,1,0,0,0,0,1,0,0,1,1,1,7.168
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,4.397
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,18.328
0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,11.811
0,1,1,0,0,1,1,1,1,0,0,1,0,1,0,1,4.719
0,0,1,1,1,0,1,0,1,1,1,1,1,0,1,0,10.628
0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,10.457
0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.88
1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,7.066
0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,9.896
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,18.344
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,18.661
0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,11.154
1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7.201
1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,8.057
1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,6.454
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,18.877
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,18.317
1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6.842
0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,4.782
0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,18.477
0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10.43
1,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,4.877
0,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,9.935
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,6.74
1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,7.988
0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,26.954
0,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,11.739
1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,6.565
1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,4.852
0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0,4.774
0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,10.654
1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,6.837
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,10.896
1,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,21.464
0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,4.766
0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,10.893
1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,7.606
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,18.609
1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,7.694
0,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,11.149
1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,7.251
0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,18.501
0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,18.671
0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,11.148
0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,10.797
1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,23.459
1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,6.423
1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,6.451
1,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,6.857
0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,11.621
0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,26.368
0,1,1,0,1,1,0,0,1,0,1,0,0,1,0,0,10.327
0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,23.125
0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4.779
1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,7.705
0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,18.462
0,1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,7.48
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,14.703
0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,23.366
1,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,7.749
1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,6.451
0,1,1,1,0,1,1,1,0,0,1,0,0,1,1,1,4.711
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,15
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,4.304
0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,10.43
1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,4.37
1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,4.373
0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,10.922
1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,4.388
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,5.321
1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,21.415
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,18.702
1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,7.621
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,18.492
1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,4.364
1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,4.852
0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,5.188
1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,4.908
1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,4.841
0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,18.733
0,1,0,1,1,0,0,0,0,1,0,1,1,1,0,0,10.931
0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,11.074
0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,5.198
1,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,6.608
0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,11.138
1,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,23.284
0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,0,10.433
0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,11.785
0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1,9.912
0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,0,23.343
1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,6.43
0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,10.91
0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,9.959
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,6.876
0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,7.47
1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,6.802
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.982
1,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,6.566
0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,18.369
1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,7.214
1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,7.957
1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,6.371
1,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,5.338
1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,5.351
1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,7.835
0,1,0,0,1,1,1,1,0,1,0,1,1,0,1,0,7.374
1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,4.401
0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,11.012
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,18.544
1,0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,7.149
0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,1,26.784
0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,10.456
0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,18.578
1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,1,7.711
0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,11.005
0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,4.722
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.902
0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,11.108
1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,5.364
1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,6.544
1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,6.629
1,1,1,0,0,0,1,0,0,1,0,1,1,1,1,1,6.473
1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,7.072
1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,4.375
1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,23.377
0,1,1,1,0,0,1,0,1,0,0,1,1,1,0,0,9.894
1,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,8.014
0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,10.602
1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,7.739
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,18.456
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,4.389
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,4.359
1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,6.752
1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,7.958
1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,7.791
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4.383
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,7.063
1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,21.244
1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,6.866
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,11.811
1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,6.704
1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.879
0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,18.617
0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,23.392
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,18.545
0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18.659
0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,18.711
1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,0,6.498
1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,7.616
0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,11.055
1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,5.399
1,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,6.722
1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,6.434
0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,5.205
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,18.702
1,1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,6.455
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,6.351
0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,23.424
0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,26.766
0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,5.153
1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,21.406
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,18.263
0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,5.204
0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,11.495
0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,18.741
1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,7.599
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14.953
1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,7.643
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,11.097
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,18.454
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,10.399
1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,7.62
1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,21.443
0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,26.908
1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,6.998
0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,11.801
1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,1,7.705
1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,4.387
1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,14.942
1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,6.54
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,7.157
0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,10.008
0,1,0,1,1,1,0,1,0,0,1,1,0,1,0,1,11.741
1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,0,8.027
1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,6.829
1,0,1,1,1,0,0,1,1,0,1,0,0,1,0,1,7.966
0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,10.582
0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,10.971
1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,8.077
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,23.492
0,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,5.187
1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,21.328
0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,10.433
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,10.602
0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,0,18.75
1,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,6.907
0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,18.557
0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,4.753
1,0,0,0,1,1,0,1,1,0,1,1,1,1,1,1,23.271
0,1,1,0,1,1,1,0,1,1,0,1,0,1,0,1,9.952
0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,4.716
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,4.33
1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,6.452
1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,5.421
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,11.068
0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,18.618
0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,18.68
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,7.66
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,26.723
0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,18.442
0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,0,18.731
1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,15.033
1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,6.839
1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,6.579
1,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1,6.684
0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,10.63
0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,5.218
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,18.598
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,26.761
1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,7.856
0,0,1,0,0,1,0,1,1,0,1,0,1,1,0,1,11.724
1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,0,6.617
0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,23.395
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4.768
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,11.674
0,1,0,0,0,1,1,1,0,1,1,1,0,0,1,0,7.359
1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,7.686
0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,11.639
0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,18.522
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,4.365
0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,5.195
1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,7.152
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,4.391
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,1,10.375
0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,11.194
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,6.559
0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,23.399
0,1,1,0,0,0,1,1,0,1,1,1,0,1,0,1,4.778
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10.978
0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,11.021
1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,6.519
1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,0,4.377
1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,5.384
0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,10.589
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.169
1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,14.822
1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,4.881
1,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,23.104
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.537
1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,8.056
0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,7.36
1,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,4.36
1,0,1,1,1,0,1,0,1,1,1,1,0,0,0,1,7.039
1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,14.853
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,18.682
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6.637
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18.533
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,4.414
1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,7.157
1,0,1,1,1,1,1,1,0,0,0,1,1,1,1,0,4.847
1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,7.853
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,27.051
1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,4.352
0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,10.357
0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,10.274
1,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1,5.375
1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,7.701
1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,21.407
1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,21.38
1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,21.336
1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,6.819
0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0,11.9
1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,7.109
1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1,6.901
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,10.958
1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,5.365
1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,21.203
1,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,7.745
0,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,4.719
1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,21.31
1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,4.856
0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,10.63
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,4.369
0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,5.185
1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1,21.361
1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,7.655
1,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,8.021
0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,10.777
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,18.669
1,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,23.406
1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,7.637
1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,4.318
0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,18.684
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,4.366
1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,7.626
1,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1,7.587
1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,4.858
1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,23.15
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,18.583
0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,4.719
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,4.369
0,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,11.066
0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,4.773
1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,6.638
0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,10.944
0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,23.353
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,10.943
1,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,6.698
1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,6.453
1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,23.18
0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,18.501
1,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,15.016
0,1,0,1,0,1,0,1,1,0,1,1,1,0,0,1,11.807
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,7.482
1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,6.389
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,18.702
1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,4.871
1,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,21.271
0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,18.559
1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,1,7.799
0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,11.2
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,4.859
1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14.836
0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,23.417
0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,18.407
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,18.481
0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,18.82
0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,10.483
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,4.402
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10.966
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,23.328
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,18.512
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,4.777
1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,4.374
1,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,6.771
0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,11.077
1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,7.665
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,18.511
1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,21.383
1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,6.815
0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,10.706
0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,1,23.408
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,18.627
1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,5.374
0,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,23.505
0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,11.693
0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,10.35
1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,4.866
1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,21.211
1,1,0,1,1,1,0,0,1,0,0,1,0,1,1,1,6.875
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,18.503
0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,23.268
1,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,15.027
1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,4.361
1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,0,7.672
0,0,1,1,1,0,1,1,0,1,1,1,0,1,0,0,5.175
1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,21.16
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.594
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,4.333
1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,23.089
1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,7.797
0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,10.383
1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,4.847
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18.486
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,18.37
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,10.643
0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0,18.728
1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,7.033
1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,7.13
1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,4.88
0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,10.334
0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,5.213
