SCALE,SCALE_IS_HEIGHT_DP,COMPRESSION_QUALITY,OUT_COMPRESSION,PLATFORM,UPSCALING_ALGO,DOWNSCALING_ALGO,ROUNDING_MODE,SKIP_UPSCALING,SKIP_EXISTING,ANDROID_INCLUDE_LDPI_TVDPI,VERBOSE,ANDROID_MIPMAP_INSTEAD_OF_DRAWABLE,ANTI_ALIASING,POST_PROCESSOR_PNG_CRUSH,POST_PROCESSOR_WEBP,DRY_RUN,POST_PROCESSOR_MOZ_JPEG,KEEP_ORIGINAL_POST_PROCESSED_FILES,IOS_CREATE_IMAGESET_FOLDERS,CLEAN,HALT_ON_ERROR,time
1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,2.09
1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,2.09
1,0,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,3.111
0,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,1,2.089
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,158.615
1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,85.595
1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,196.586
1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,3.544
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,8.755
0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,14.962
0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,1,2.097
1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,8.702
1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,1,0,0,1,3.114
0,1,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,24.698
0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,2.091
1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2.089
0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,31.215
0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,19.327
1,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,2.094
0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,2.088
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,24.511
0,1,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,2.087
1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,79.295
1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,2.089
1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,1,1,2.087
1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,2.089
0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,19.44
0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,24.697
1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,3.115
0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,2.087
0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,29.574
0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,14.962
