DUPLICATES,SEQUENTIAL,MAX_MEMORY,ENV_SHARED_CACHE,REPLICATED,ENV_IS_LOCKING,CACHE_MODE,TEMPORARY,JE_FILE_LEVEL,ENV_BACKGROUND_READ_LIMIT,LOCK_DEADLOCK_DETECT,TXN_SERIALIZABLE_ISOLATION,JE_DURABILITY,ADLER32_CHUNK_SIZE,CHECKPOINTER_BYTES_INTERVAL,LOCK_DEADLOCK_DETECT_DELAY,time
0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,18.246
0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,11.145
1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,6.839
1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,14.662
0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,4.49
0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,3.99
1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,6.682
0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,27.499
0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,11.104
0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,21.508
0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,10.073
1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,4.471
0,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,11.109
0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,18.2
1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,6.676
0,0,1,1,0,0,1,1,0,0,1,0,0,0,1,0,4.643
1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.883
0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,10.049
0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,11.671
0,0,0,1,1,0,0,1,0,1,1,0,1,1,1,1,27.401
1,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,6.829
1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,14.614
1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,4.027
0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,10.751
0,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,3.989
1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14.662
0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,18.344
1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,8.218
0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3.989
1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,4.845
0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,10.579
0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,3.989
1,1,1,0,1,1,0,1,1,1,0,0,0,0,1,1,7.926
0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,10.579
0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,10.09
0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,0,27.401
1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,7.926
0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,18.2
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,18.344
1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,7.266
1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,8.223
1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,1,3.982
1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,1,7.926
1,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,6.829
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,8.304
1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,14.574
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10.579
0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,10.085
1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,14.571
1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,18.86
1,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,4.759
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,7.921
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.741
0,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,10.738
0,1,1,0,1,0,0,0,1,1,1,1,1,1,1,0,10.09
0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,11.707
0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,11.742
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,7.926
1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,6.683
0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,18.651
0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,10.579
0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,4.49
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18.344
1,1,1,1,0,0,1,1,0,0,1,0,0,1,1,1,3.982
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,11.824
0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,10.09
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,10.724
0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,11.796
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3.99
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,10.085
1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0,4.453
1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,4.027
1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,18.874
0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,21.508
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,7.926
1,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,7.867
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,4.027
1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,4.022
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14.647
1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,23.418
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.344
0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,10.612
0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,18.344
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,6.687
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,18.2
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,4.022
1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,4.022
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,18.344
1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,3.982
0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,6.532
1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,6.687
1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,3.987
1,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,4.453
0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,10.751
0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,18.651
1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,7.27
1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,6.678
0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,10.066
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.579
0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,10.741
1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,4.458
1,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,4.027
0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,18.344
1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,6.883
0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,21.458
1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,4.027
0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,18.481
1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,1,4.76
1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,4.845
