FILE_LOCK,AUTOCOMMIT,ACCESS_MODE_DATA,CIPHER,CACHE_TYPE,CACHE_SIZE,MV_STORE,ANALYZE_AUTO,DEFRAG_ALWAYS,IFEXISTS,FORBID_CREATION,IGNORE_UNKNOWN_SETTINGS,PAGE_SIZE,ANALYZE_SAMPLE,COMPRESS,OPTIMIZE_DISTINCT,time
0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,3.073
0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,3.299
1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,1,87.251
1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,11.089
0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,86.948
1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,11.156
1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,11.156
1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,19.228
0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,1,3.021
1,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,19.154
1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,33.249
0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,3.275
1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,34.131
1,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,11.156
0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,3.059
1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,33.249
0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,3.02
0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,86.948
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,2.892
1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,3.044
1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,3.126
0,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,33.015
0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,3.021
1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,87.251
0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,10.974
1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,1,2.903
0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,1,3.299
0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,3.275
0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,3.275
1,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,33.257
1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,19.154
1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,3.112
1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,11.156
0,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,18.959
1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,11.205
0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,3.02
0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,18.959
0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,0,34.054
1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,3.112
1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,3.11
0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,10.981
1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,19.154
0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,19.121
0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,3.073
0,1,0,0,0,1,1,0,0,0,1,1,1,0,0,0,3.021
0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,3.021
0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,10.981
0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,3.06
0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,1,2.879
0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,19.12
1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,87.251
1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,11.156
0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,0,34.059
0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,3.06
1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,0,3.068
1,1,0,1,1,0,1,0,1,1,1,0,0,1,1,0,3.097
1,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,3.081
1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,1,3.068
1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,33.257
1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,10.99
0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,3.111
0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,10.981
0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,3.021
1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,3.036
0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,0,3.02
1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,3.126
0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,3.104
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,86.191
1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,1,3.11
0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,3.104
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11.089
0,1,1,0,0,0,1,0,1,1,0,1,1,0,1,1,3.06
1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,1,3.112
0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,86.948
0,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,3.06
1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,2.903
0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,18.959
1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,3.317
0,0,1,0,1,1,0,1,1,1,1,1,1,1,0,0,86.948
1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,3.124
1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,3.066
1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,33.257
0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,2.892
0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,3.045
1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,86.266
1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,3.11
1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,3.294
0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,3.045
0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,18.959
0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,3.083
0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,2.879
0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,10.974
1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,3.044
1,1,0,1,1,1,0,0,1,1,1,0,0,0,1,0,34.174
1,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0,3.126
1,1,1,0,1,1,0,1,0,0,1,1,1,0,0,1,19.154
0,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,3.059
0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,86.948
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,3.021
0,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,3.299
